composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData avg_dev Column,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,is_metal
NaCl,11.0,17.0,6.0,14.0,3.0,11.0,2.0,94.0,48.0,46.0,2.0,171.6,370.87,199.27,271.235,99.635,171.6,8.0,102.0,166.0,64.0,134.0,32.0,102.0,3.16,2.23,2.045,0.93,2.0,1.5,1.0,1.0,7.0,6.0,4.0,3.0,1.0,1.0,1.0,24.4975,29.2433333333,26.87041666665,2.372916666650001,24.4975,64.0,229.0,False
NaCuO,8.0,29.0,21.0,16.0,8.666666666666666,8.0,2.0,87.0,51.0,32.666666666666664,2.0,54.8,1357.77,1302.97,594.4799999999999,508.85999999999996,54.8,5.5555555555555545,66.0,166.0,100.0,121.33333333333333,36.88888888888889,66.0,3.44,2.51,2.09,0.93,2.0,1.3333333333333333,1.0,1.0,11.0,10.0,6.0,3.3333333333333335,1.0,2.0,1.3333333333333333,9.105,29.2433333333,16.472777777766666,8.513703703688888,9.105,12.0,229.0,True
NaEuO2,8.0,63.0,55.0,22.5,20.25,8.0,2.0,87.0,50.25,36.75,87.0,54.8,1095.0,1040.2,393.86749999999995,350.56624999999997,54.8,7.0,66.0,198.0,132.0,124.0,58.0,66.0,3.44,2.51,2.2487500000000002,3.44,2.0,1.75,2.0,1.0,9.0,8.0,5.5,2.25,6.0,7.0,3.0,9.105,36.46,20.978333333325004,11.873333333325,9.105,12.0,229.0,True
NaF,9.0,11.0,2.0,10.0,1.0,9.0,2.0,93.0,47.5,45.5,2.0,53.5,370.87,317.37,212.185,158.685,53.5,8.0,57.0,166.0,109.0,111.5,54.5,57.0,3.98,3.05,2.455,0.93,2.0,1.5,1.0,1.0,7.0,6.0,4.0,3.0,1.0,1.0,1.0,9.7075,29.2433333333,19.47541666665,9.76791666665,9.7075,15.0,229.0,False
NaFe2(SiO3)4,8.0,26.0,18.0,11.31578947368421,4.2216066481994465,8.0,2.0,87.0,77.26315789473684,12.609418282548482,87.0,54.8,1811.0,1756.2,599.9194736842105,712.6824376731303,54.8,2.6149584487534625,66.0,166.0,100.0,87.6842105263158,27.390581717451525,66.0,3.44,2.51,2.8142105263157893,3.44,2.0,1.9473684210526316,2.0,1.0,8.0,7.0,5.526315789473684,1.1191135734072022,6.0,4.0,2.5789473684210527,9.105,29.2433333333,12.72228070175263,4.988624192056509,9.105,12.0,229.0,True
NaFe2O3,8.0,26.0,18.0,14.5,7.666666666666667,8.0,2.0,87.0,62.166666666666664,24.833333333333332,87.0,54.8,1811.0,1756.2,692.8783333333332,745.4144444444445,54.8,5.166666666666667,66.0,166.0,100.0,104.66666666666667,38.666666666666664,66.0,3.44,2.51,2.485,3.44,2.0,1.8333333333333333,2.0,1.0,8.0,7.0,5.833333333333333,1.6111111111111114,6.0,4.0,2.5,9.105,29.2433333333,13.00305555555,5.413425925916667,9.105,12.0,229.0,True
NaGaGe3Se8,11.0,34.0,23.0,31.53846153846154,3.242603550295857,34.0,2.0,89.0,78.84615384615384,12.568047337278111,89.0,302.91,1211.4,908.49,635.3830769230769,265.85396449704143,494.0,2.272189349112426,120.0,166.0,46.0,123.6923076923077,6.508875739644972,120.0,2.55,1.6199999999999997,2.2438461538461536,2.55,2.0,1.9230769230769231,2.0,1.0,16.0,15.0,14.153846153846153,2.272189349112426,16.0,5.0,2.6153846153846154,18.8575,29.2433333333,24.95967948717692,1.8409566074934933,25.92,14.0,229.0,False
NaH3(SeO3)2,1.0,34.0,33.0,10.833333333333334,7.75,8.0,2.0,92.0,81.5,13.25,87.0,14.01,494.0,479.99,144.14166666666668,154.40750000000003,54.8,6.666666666666667,31.0,166.0,135.0,74.58333333333333,30.375,66.0,3.44,2.51,2.7724999999999995,3.44,2.0,1.6666666666666667,2.0,1.0,16.0,15.0,6.0,3.3333333333333335,6.0,2.0,1.6666666666666667,6.615,29.2433333333,12.963194444441667,7.032291666662501,9.105,12.0,229.0,False
NaHg,11.0,80.0,69.0,45.5,34.5,11.0,2.0,71.0,36.5,34.5,2.0,234.32,370.87,136.55,302.595,68.275,234.32,5.5,132.0,166.0,34.0,149.0,17.0,132.0,2.0,1.0699999999999998,1.465,0.93,2.0,1.5,1.0,1.0,26.0,25.0,13.5,12.5,1.0,1.0,0.5,25.2375862069,29.2433333333,27.240459770100003,2.0028735631999997,25.2375862069,166.0,229.0,True
NaI,11.0,53.0,42.0,32.0,21.0,11.0,2.0,96.0,49.0,47.0,2.0,370.87,386.85,15.980000000000018,378.86,7.990000000000009,370.87,8.0,139.0,166.0,27.0,152.5,13.5,139.0,2.66,1.73,1.7950000000000002,0.93,2.0,1.5,1.0,1.0,17.0,16.0,9.0,8.0,1.0,1.0,1.0,29.2433333333,43.015,36.12916666665,6.88583333335,29.2433333333,64.0,229.0,False
NaIn(IO3)4,8.0,53.0,45.0,20.444444444444443,17.641975308641975,8.0,2.0,96.0,83.61111111111111,10.02469135802469,87.0,54.8,429.75,374.95,166.9788888888889,149.57185185185187,54.8,1.827160493827161,66.0,166.0,100.0,92.0,34.666666666666664,66.0,3.44,2.51,3.035,3.44,2.0,1.9444444444444444,2.0,1.0,17.0,16.0,8.555555555555555,4.246913580246914,6.0,5.0,1.8888888888888888,9.105,43.015,18.601296296294446,12.66172839505926,9.105,12.0,229.0,False
NaIn(TeO3)2,8.0,52.0,44.0,21.2,17.88,8.0,2.0,90.0,77.9,15.759999999999996,87.0,54.8,722.66,667.86,257.474,243.20879999999997,54.8,2.8800000000000003,66.0,166.0,100.0,98.0,38.4,66.0,3.44,2.51,2.755,3.44,2.0,1.9,2.0,1.0,16.0,15.0,8.2,4.08,6.0,5.0,2.2,9.105,34.7633333333,17.76599999999,10.393199999988,9.105,12.0,229.0,False
NaIn3S5,11.0,49.0,38.0,26.444444444444443,15.037037037037035,16.0,2.0,88.0,74.11111111111111,16.02469135802469,88.0,370.87,429.75,58.879999999999995,400.21333333333337,19.691111111111113,388.36,2.962962962962963,105.0,166.0,61.0,124.11111111111111,21.23456790123457,105.0,2.58,1.65,2.1300000000000003,2.58,2.0,1.8888888888888888,2.0,1.0,13.0,12.0,7.777777777777778,3.481481481481482,6.0,5.0,2.888888888888889,24.26,29.2433333333,25.661967592588887,0.9346450617259252,25.786875,70.0,229.0,False
NaIn3Se5,11.0,49.0,38.0,36.44444444444444,8.37037037037037,34.0,2.0,89.0,74.66666666666667,16.148148148148145,89.0,370.87,494.0,123.13,458.90222222222224,38.99753086419753,494.0,2.962962962962963,120.0,166.0,46.0,132.44444444444446,13.827160493827162,120.0,2.55,1.6199999999999997,2.1133333333333333,2.55,2.0,1.8888888888888888,2.0,1.0,16.0,15.0,13.333333333333334,2.962962962962963,16.0,5.0,2.888888888888889,24.26,29.2433333333,25.735925925922224,0.9839506172814814,25.92,14.0,229.0,False
NaInS2,11.0,49.0,38.0,23.0,13.0,16.0,2.0,88.0,63.25,30.625,88.0,370.87,429.75,58.879999999999995,394.33500000000004,17.70750000000001,388.36,5.25,105.0,166.0,61.0,129.5,24.5,105.0,2.58,1.65,1.9675,2.58,2.0,1.75,2.0,1.0,13.0,12.0,6.5,3.25,6.0,5.0,2.5,24.26,29.2433333333,26.269270833325002,1.4870312499875018,25.786875,70.0,229.0,False
NaInSe2,11.0,49.0,38.0,32.0,10.5,34.0,2.0,89.0,63.75,30.875,89.0,370.87,494.0,123.13,447.155,46.845,494.0,5.25,120.0,166.0,46.0,137.0,17.0,120.0,2.55,1.6199999999999997,1.9525,2.55,2.0,1.75,2.0,1.0,16.0,15.0,11.5,5.25,16.0,5.0,2.5,24.26,29.2433333333,26.335833333325002,1.4537499999875,25.92,14.0,229.0,False
NaInSnS4,11.0,50.0,39.0,24.857142857142858,14.081632653061224,16.0,2.0,88.0,72.71428571428571,20.204081632653065,88.0,370.87,505.08,134.20999999999998,408.4485714285715,33.69510204081634,388.36,3.5102040816326534,105.0,166.0,61.0,123.85714285714286,21.551020408163264,105.0,2.58,1.65,2.1414285714285715,2.58,2.0,1.8571428571428572,2.0,1.0,14.0,13.0,7.428571428571429,3.4693877551020407,6.0,5.0,2.5714285714285716,24.26,33.285,27.133690476185713,2.3602721088367344,25.786875,70.0,229.0,False
NaInTe2,11.0,52.0,41.0,41.0,15.0,52.0,2.0,90.0,64.25,31.125,90.0,370.87,722.66,351.78999999999996,561.485,161.17499999999998,722.66,5.25,138.0,166.0,28.0,146.0,10.0,138.0,2.1,1.17,1.7275,2.1,2.0,1.75,2.0,1.0,16.0,15.0,11.5,5.25,16.0,5.0,2.5,24.26,34.7633333333,30.757499999975,4.005833333324998,34.7633333333,139.0,229.0,False
NaIrPb,11.0,82.0,71.0,56.666666666666664,30.444444444444446,11.0,2.0,81.0,47.666666666666664,30.444444444444446,2.0,370.87,2739.0,2368.13,1236.8266666666666,1001.448888888889,370.87,4.666666666666667,141.0,166.0,25.0,151.0,10.0,141.0,2.33,1.4,1.8200000000000003,0.93,2.0,1.6666666666666667,1.0,1.0,28.0,27.0,17.333333333333332,10.888888888888891,1.0,4.0,2.6666666666666665,14.21,29.2433333333,23.85444444443333,6.429629629622223,14.21,225.0,229.0,True
NaLa2TaO6,8.0,73.0,65.0,24.6,22.640000000000004,8.0,2.0,87.0,59.8,32.64,87.0,54.8,3290.0,3235.2,637.567,752.6598,54.8,6.24,66.0,207.0,141.0,114.6,58.32000000000001,66.0,3.44,2.51,2.527,3.44,2.0,1.9,2.0,1.0,19.0,18.0,6.2,2.56,6.0,9.0,3.8,9.105,36.8975,17.578833333330003,10.168599999996001,9.105,12.0,229.0,False
NaLaS3,11.0,57.0,46.0,23.2,13.52,16.0,2.0,88.0,55.8,38.64,88.0,370.87,1193.0,822.13,545.79,258.88399999999996,388.36,6.719999999999999,105.0,207.0,102.0,137.6,39.12,105.0,2.58,1.65,1.954,2.58,2.0,1.8,2.0,1.0,6.0,5.0,4.4,1.92,6.0,9.0,3.2,25.786875,36.8975,28.70029166666,3.4960999999920013,25.786875,70.0,229.0,False
NaLi3,3.0,11.0,8.0,5.0,3.0,3.0,1.0,2.0,1.25,0.375,1.0,370.87,453.69,82.82,432.985,31.05749999999999,453.69,0.0,128.0,166.0,38.0,137.5,14.25,128.0,0.98,0.04999999999999993,0.9675,0.98,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,16.5933333333,29.2433333333,19.7558333333,4.743750000000001,16.5933333333,229.0,229.0,True
NaLu(Pd3O4)2,8.0,71.0,63.0,26.375,20.296875,8.0,2.0,87.0,69.4375,17.5625,87.0,54.8,1936.0,1881.2,857.0981249999999,863.076640625,54.8,4.0,66.0,187.0,121.0,107.1875,41.1875,66.0,3.44,2.51,2.6825,3.44,2.0,1.1875,2.0,1.0,17.0,16.0,7.875,2.734375,6.0,9.0,1.625,9.105,29.2433333333,13.588020833331251,4.48302083333125,9.105,12.0,229.0,True
NaNO2,7.0,11.0,4.0,8.5,1.25,8.0,2.0,87.0,64.5,31.25,87.0,54.8,370.87,316.07,135.88,117.495,54.8,5.5,66.0,166.0,100.0,92.25,36.875,66.0,3.44,2.51,2.7125,3.44,2.0,1.75,2.0,1.0,6.0,5.0,4.5,1.75,6.0,3.0,2.0,9.105,29.2433333333,15.555520833325,6.8439062499875,9.105,12.0,229.0,False
NaNb2PS10,11.0,41.0,30.0,19.142857142857142,6.244897959183673,16.0,2.0,88.0,75.64285714285714,18.704081632653065,88.0,317.3,2750.0,2432.7,719.4121428571428,580.1679591836735,388.36,4.122448979591836,105.0,166.0,61.0,117.92857142857143,20.03061224489796,105.0,2.58,1.65,2.2942857142857145,2.58,2.0,1.7857142857142858,2.0,1.0,6.0,5.0,5.428571428571429,0.8163265306122448,6.0,7.0,2.7142857142857144,18.18,29.2433333333,24.717308673464284,2.1745268464561223,25.786875,2.0,229.0,False
NaNbSe2O7,8.0,41.0,33.0,16.0,11.090909090909092,8.0,2.0,89.0,76.0,18.727272727272727,87.0,54.8,2750.0,2695.2,408.40636363636366,456.8692561983471,54.8,3.8677685950413223,66.0,166.0,100.0,93.81818181818181,35.40495867768595,66.0,3.44,2.51,2.8827272727272724,3.44,2.0,1.8181818181818181,2.0,1.0,16.0,15.0,7.2727272727272725,3.173553719008264,6.0,7.0,2.3636363636363638,9.105,29.2433333333,14.818030303027275,7.271129476580166,9.105,12.0,229.0,False
NaNi2O3,8.0,28.0,20.0,15.166666666666666,8.555555555555555,8.0,2.0,87.0,64.16666666666667,22.833333333333332,87.0,54.8,1728.0,1673.2,665.2116666666667,708.5255555555556,54.8,4.5,66.0,166.0,100.0,102.0,36.0,66.0,3.44,2.51,2.5116666666666667,3.44,2.0,1.8333333333333333,2.0,1.0,10.0,9.0,6.5,2.3333333333333335,6.0,2.0,1.8333333333333333,9.105,29.2433333333,12.866388888883334,5.458981481472222,9.105,12.0,229.0,True
NaSb,11.0,51.0,40.0,31.0,20.0,11.0,2.0,85.0,43.5,41.5,2.0,370.87,903.78,532.91,637.325,266.455,370.87,7.0,139.0,166.0,27.0,152.5,13.5,139.0,2.05,1.1199999999999997,1.49,0.93,2.0,1.5,1.0,1.0,15.0,14.0,8.0,7.0,1.0,3.0,2.0,29.2433333333,31.56,30.40166666665,1.158333333349999,29.2433333333,166.0,229.0,False
NaSb(PS3)2,11.0,51.0,40.0,18.8,6.44,16.0,2.0,88.0,78.1,15.220000000000004,88.0,317.3,903.78,586.48,423.941,95.96779999999997,388.36,2.6400000000000006,105.0,166.0,61.0,114.9,15.040000000000003,105.0,2.58,1.65,2.284,2.58,2.0,1.9,2.0,1.0,15.0,14.0,6.2,1.7600000000000002,6.0,3.0,2.2,22.5702380952,31.56,26.06650595237,1.7340642857120012,25.786875,2.0,229.0,False
NaSbF6,9.0,51.0,42.0,14.5,9.125,9.0,2.0,93.0,80.625,19.65625,93.0,53.5,903.78,850.28,199.45625,218.934375,53.5,3.4375,57.0,166.0,109.0,80.875,35.8125,57.0,3.98,3.05,3.3575,3.98,2.0,1.875,2.0,1.0,15.0,14.0,7.25,1.9375,7.0,3.0,1.25,9.7075,31.56,14.881041666662501,7.76031249999375,9.7075,15.0,229.0,False
NaSbS2,11.0,51.0,40.0,23.5,13.75,16.0,2.0,88.0,65.75,31.875,88.0,370.87,903.78,532.91,512.8425,195.46874999999997,388.36,5.5,105.0,166.0,61.0,128.75,23.75,105.0,2.58,1.65,2.035,2.58,2.0,1.75,2.0,1.0,15.0,14.0,7.0,4.0,6.0,3.0,2.0,25.786875,31.56,28.094270833324998,2.3073958333250006,25.786875,70.0,229.0,False
NaSbSe2,11.0,51.0,40.0,32.5,10.75,34.0,2.0,89.0,66.25,32.125,89.0,370.87,903.78,532.91,565.6625,169.05875,494.0,5.5,120.0,166.0,46.0,136.25,16.25,120.0,2.55,1.6199999999999997,2.02,2.55,2.0,1.75,2.0,1.0,16.0,15.0,12.0,5.5,16.0,3.0,2.0,25.92,31.56,28.160833333325,2.240833333324999,25.92,14.0,229.0,False
NaSbTe2,11.0,52.0,41.0,41.5,15.25,52.0,2.0,90.0,66.75,32.375,90.0,370.87,903.78,532.91,679.9925000000001,154.56124999999994,722.66,5.5,138.0,166.0,28.0,145.25,10.375,138.0,2.1,1.17,1.795,2.1,2.0,1.75,2.0,1.0,16.0,15.0,12.0,5.5,16.0,3.0,2.0,29.2433333333,34.7633333333,32.582499999975,2.1808333333249985,34.7633333333,152.0,229.0,False
NaSc(SeO3)2,8.0,34.0,26.0,14.8,8.92,8.0,2.0,89.0,71.3,25.920000000000005,87.0,54.8,1814.0,1759.2,350.16700000000003,354.44040000000007,54.8,4.48,66.0,170.0,104.0,97.2,37.44,66.0,3.44,2.51,2.803,3.44,2.0,1.9,2.0,1.0,16.0,15.0,7.2,3.5200000000000005,6.0,9.0,2.6,9.105,29.2433333333,15.79483333333,8.027799999996,9.105,12.0,229.0,False
NaSi2Pd3,11.0,46.0,35.0,29.5,16.5,46.0,2.0,78.0,57.333333333333336,18.444444444444443,62.0,370.87,1828.05,1457.1799999999998,1538.17,389.0999999999999,1828.05,2.944444444444444,111.0,166.0,55.0,134.16666666666666,15.444444444444448,139.0,2.2,1.27,1.8883333333333334,2.2,2.0,0.8333333333333334,0.0,1.0,10.0,9.0,6.5,3.5,10.0,4.0,1.5,14.41,29.2433333333,18.892222222216667,4.482222222216667,14.41,225.0,229.0,True
NaSm(PS3)2,11.0,62.0,51.0,19.9,8.419999999999998,16.0,2.0,88.0,71.9,23.759999999999998,88.0,317.3,1345.0,1027.7,468.06299999999993,175.38739999999993,388.36,4.4,105.0,198.0,93.0,120.8,24.479999999999997,105.0,2.58,1.65,2.196,2.58,2.0,1.9,2.0,1.0,8.0,7.0,5.5,1.1,6.0,8.0,2.7,22.5702380952,33.23,26.233505952370002,2.001264285712002,25.786875,2.0,229.0,False
NaSn2,11.0,50.0,39.0,37.0,17.333333333333332,50.0,2.0,80.0,54.0,34.666666666666664,80.0,370.87,505.08,134.20999999999998,460.3433333333333,59.648888888888884,505.08,5.777777777777779,139.0,166.0,27.0,148.0,12.0,139.0,1.96,1.0299999999999998,1.6166666666666665,1.96,2.0,1.6666666666666667,2.0,1.0,14.0,13.0,9.666666666666666,5.777777777777779,14.0,4.0,3.0,29.2433333333,33.285,31.937777777766666,1.7962962963111089,33.285,141.0,229.0,True
NaTa3,11.0,73.0,62.0,57.5,23.25,73.0,2.0,48.0,36.5,17.25,48.0,370.87,3290.0,2919.13,2560.2175,1094.67375,3290.0,1.5,166.0,170.0,4.0,169.0,1.5,170.0,1.5,0.57,1.3575,1.5,2.0,1.75,2.0,1.0,19.0,18.0,14.5,6.75,19.0,7.0,5.5,18.12,29.2433333333,20.900833333325,4.1712499999874995,18.12,229.0,229.0,True
NaTi5Se8,11.0,34.0,23.0,28.071428571428573,6.775510204081633,34.0,2.0,89.0,66.35714285714286,25.877551020408163,89.0,370.87,1941.0,1570.13,1001.9907142857144,670.7209183673469,494.0,6.122448979591836,120.0,166.0,46.0,137.57142857142858,20.081632653061227,120.0,2.55,1.6199999999999997,2.073571428571429,2.55,2.0,1.9285714285714286,2.0,1.0,16.0,15.0,10.642857142857142,6.122448979591836,16.0,8.0,4.071428571428571,16.69,29.2433333333,22.860952380950003,4.40782312925,25.92,14.0,229.0,True
NaTl,11.0,81.0,70.0,46.0,35.0,11.0,2.0,76.0,39.0,37.0,2.0,370.87,577.0,206.13,473.935,103.065,370.87,6.0,145.0,166.0,21.0,155.5,10.5,145.0,1.62,0.6900000000000001,1.2750000000000001,0.93,2.0,1.5,1.0,1.0,27.0,26.0,14.0,13.0,1.0,5.0,3.0,26.91,29.2433333333,28.07666666665,1.1666666666500003,26.91,194.0,229.0,True
NaY(Te2O5)2,8.0,52.0,44.0,21.125,17.671875,8.0,2.0,90.0,77.75,17.6875,87.0,54.8,1799.0,1744.2,350.531875,369.66484374999993,54.8,3.0625,66.0,190.0,124.0,98.0,40.0,66.0,3.44,2.51,2.809375,3.44,2.0,1.9375,2.0,1.0,16.0,15.0,8.0,4.0,6.0,9.0,2.375,9.105,34.7633333333,18.231979166656252,11.408723958320312,9.105,12.0,229.0,False
NaYb(PS3)2,11.0,70.0,59.0,20.7,9.86,16.0,2.0,88.0,73.5,21.2,88.0,317.3,1092.0,774.7,442.7629999999999,129.84739999999994,388.36,4.4,105.0,187.0,82.0,119.7,22.720000000000002,105.0,2.58,1.65,2.205,2.58,2.0,1.9,2.0,1.0,16.0,15.0,6.3,1.94,6.0,3.0,1.9,22.5702380952,34.12,26.32250595237,2.1436642857120014,25.786875,2.0,229.0,False
NaZr2TiF11,9.0,40.0,31.0,14.133333333333333,7.946666666666666,9.0,2.0,93.0,77.06666666666666,23.36888888888889,93.0,53.5,2128.0,2074.5,477.09133333333335,635.4301333333334,53.5,5.377777777777777,57.0,175.0,118.0,86.86666666666666,43.80444444444444,57.0,3.98,3.05,3.260666666666667,3.98,2.0,1.9333333333333333,2.0,1.0,7.0,6.0,6.0,1.4666666666666666,7.0,8.0,2.4,9.7075,29.2433333333,13.273722222219998,5.2304592592559995,9.7075,15.0,229.0,True
NaZrCuTe3,11.0,52.0,41.0,39.333333333333336,12.888888888888888,52.0,2.0,90.0,63.333333333333336,26.88888888888889,90.0,370.87,2128.0,1757.13,1004.1033333333334,492.52111111111117,722.66,5.444444444444444,132.0,175.0,43.0,147.83333333333334,15.111111111111114,138.0,2.1,1.17,1.7433333333333334,2.1,2.0,1.6666666666666667,2.0,1.0,16.0,15.0,10.666666666666666,5.444444444444444,16.0,8.0,2.6666666666666665,11.07,34.7633333333,27.966388888866664,7.222592592577777,34.7633333333,152.0,229.0,True
Nb(Cl2O)2,8.0,41.0,33.0,17.857142857142858,6.612244897959185,17.0,47.0,94.0,85.28571428571429,10.938775510204078,94.0,54.8,2750.0,2695.2,506.57142857142856,640.9795918367347,171.6,2.857142857142857,66.0,164.0,98.0,100.57142857142857,19.755102040816325,102.0,3.44,1.8399999999999999,3.0171428571428573,3.16,2.0,1.8571428571428572,2.0,5.0,7.0,2.0,6.428571428571429,0.6530612244897959,7.0,7.0,2.142857142857143,9.105,24.4975,19.197142857142858,6.057551020408162,24.4975,12.0,229.0,True
Nb17Ir3S40,16.0,77.0,61.0,26.133333333333333,13.511111111111113,16.0,47.0,88.0,74.98333333333333,17.355555555555558,88.0,388.36,2750.0,2361.64,1175.0233333333333,1048.8844444444444,388.36,4.622222222222223,105.0,164.0,59.0,123.51666666666667,24.68888888888889,105.0,2.58,0.98,2.283333333333333,2.58,2.0,1.7166666666666666,2.0,5.0,23.0,18.0,6.566666666666666,1.643333333333333,6.0,7.0,3.466666666666667,14.21,25.786875,23.05275,3.6454999999999993,25.786875,70.0,229.0,True
Nb2(CoO3)3,8.0,41.0,33.0,16.785714285714285,11.295918367346939,8.0,47.0,87.0,75.07142857142857,15.33673469387755,87.0,54.8,2750.0,2695.2,806.9428571428572,967.0408163265305,54.8,3.9489795918367347,66.0,164.0,98.0,92.85714285714286,34.53061224489796,66.0,3.44,1.8399999999999999,2.8428571428571425,3.44,2.0,1.8571428571428572,2.0,5.0,9.0,4.0,6.5,1.0714285714285714,6.0,7.0,2.9285714285714284,9.105,18.18,10.645714285714288,2.152653061224491,9.105,12.0,229.0,True
Nb2AgPS10,15.0,47.0,32.0,21.714285714285715,9.122448979591837,16.0,47.0,88.0,80.14285714285714,11.632653061224492,88.0,317.3,2750.0,2432.7,781.1307142857144,627.3625510204082,388.36,3.0,105.0,164.0,59.0,116.42857142857143,17.6734693877551,105.0,2.58,0.98,2.365714285714286,2.58,2.0,1.7857142857142858,2.0,5.0,11.0,6.0,6.142857142857143,0.6938775510204085,6.0,7.0,2.7142857142857144,16.33,25.786875,23.794927721085713,2.8456389698775504,25.786875,2.0,229.0,False
Nb2Cr4Si5,14.0,41.0,27.0,22.545454545454547,7.768595041322314,14.0,47.0,78.0,61.81818181818182,14.710743801652892,78.0,1687.0,2750.0,1063.0,2059.5454545454545,338.6776859504132,1687.0,4.132231404958677,111.0,164.0,53.0,130.8181818181818,18.016528925619834,111.0,1.9,0.2999999999999998,1.758181818181818,1.9,2.0,1.4545454545454546,2.0,4.0,6.0,2.0,4.909090909090909,0.8264462809917354,4.0,7.0,5.2727272727272725,11.19,20.44,16.665454545454544,3.9821487603305794,20.44,227.0,229.0,True
Nb2O5,8.0,41.0,33.0,17.428571428571427,13.469387755102039,8.0,47.0,87.0,75.57142857142857,16.3265306122449,87.0,54.8,2750.0,2695.2,824.8571428571429,1100.0816326530614,54.8,4.489795918367347,66.0,164.0,98.0,94.0,40.0,66.0,3.44,1.8399999999999999,2.914285714285714,3.44,2.0,1.7142857142857142,2.0,5.0,6.0,1.0,5.714285714285714,0.4081632653061224,6.0,7.0,3.4285714285714284,9.105,18.18,11.697857142857144,3.7040816326530615,9.105,12.0,229.0,False
Nb2Pb2Se4O15,8.0,82.0,74.0,21.82608695652174,18.034026465028354,8.0,47.0,89.0,83.34782608695652,6.729678638941402,87.0,54.8,2750.0,2695.2,413.00956521739135,467.22986767485827,54.8,1.8676748582230622,66.0,164.0,98.0,90.8695652173913,32.43856332703213,66.0,3.44,1.8399999999999999,3.028695652173913,3.44,2.0,1.9130434782608696,2.0,5.0,28.0,23.0,9.565217391304348,5.4442344045368625,6.0,7.0,2.608695652173913,9.105,28.11,14.471086956521741,6.999243856332703,9.105,12.0,229.0,False
Nb2Sb,41.0,51.0,10.0,44.333333333333336,4.4444444444444455,41.0,47.0,85.0,59.666666666666664,16.88888888888889,47.0,903.78,2750.0,1846.22,2134.5933333333332,820.5422222222223,2750.0,4.444444444444445,139.0,164.0,25.0,155.66666666666666,11.111111111111114,164.0,2.05,0.44999999999999973,1.75,1.6,2.0,1.3333333333333333,1.0,5.0,15.0,10.0,8.333333333333334,4.444444444444445,5.0,7.0,5.666666666666667,18.18,31.56,22.64,5.946666666666666,18.18,166.0,229.0,True
Nb2Tl3CuSe12,29.0,81.0,52.0,42.333333333333336,12.888888888888891,34.0,47.0,89.0,80.77777777777777,10.962962962962965,89.0,494.0,2750.0,2256.0,806.4872222222223,493.14537037037036,494.0,2.6666666666666665,120.0,164.0,44.0,129.72222222222223,12.962962962962965,120.0,2.55,0.9499999999999997,2.2533333333333334,2.55,2.0,1.8333333333333333,2.0,5.0,27.0,22.0,16.333333333333332,3.555555555555555,16.0,7.0,3.0,11.07,26.91,24.400000000000002,2.863333333333333,25.92,14.0,229.0,False
Nb2Tl4S11,16.0,81.0,65.0,34.23529411764706,23.598615916955016,16.0,47.0,88.0,80.3529411764706,9.896193771626296,88.0,388.36,2750.0,2361.64,710.5858823529411,479.86214532871963,388.36,2.588235294117647,105.0,164.0,59.0,121.3529411764706,21.162629757785467,105.0,2.58,0.98,2.2388235294117647,2.58,2.0,1.8823529411764706,2.0,5.0,27.0,22.0,10.823529411764707,7.612456747404844,6.0,7.0,3.2941176470588234,18.18,26.91,25.156213235294118,1.641461937716262,25.786875,70.0,229.0,False
Nb3(Fe10B3)2,5.0,41.0,36.0,23.20689655172414,7.533888228299643,26.0,47.0,72.0,57.689655172413794,5.921521997621879,55.0,1811.0,2750.0,939.0,2019.2413793103449,287.2294887039239,1811.0,1.7693222354340066,84.0,164.0,80.0,125.37931034482759,17.122473246135552,132.0,2.04,0.43999999999999995,1.8496551724137933,1.83,2.0,1.896551724137931,2.0,3.0,8.0,5.0,6.655172413793103,1.854934601664685,8.0,7.0,4.517241379310345,7.1725,18.18,10.764655172413795,1.5342092746730094,10.73,166.0,229.0,True
